StockNo,Date,Open,High,Low,Close,PriceDifference,RiseOrNot
2427,0104/12/25,6.46,6.48,6.42,6.43,-0.02,0
2427,0104/12/28,6.44,6.49,6.32,6.32,-0.11,0
2427,0104/12/29,6.33,6.33,6.25,6.25,-0.07,0
2427,0104/12/30,6.29,6.36,6.25,6.25,0,0
2427,0104/12/31,6.33,6.33,6.26,6.29,0.04,1
2427,0105/1/7,6.12,6.12,5.88,6.08,-0.04,0
2427,0105/1/7,6.12,6.12,5.88,6.08,-0.04,0
2427,0105/1/8,5.95,6.12,5.95,6.11,0.03,1
2427,0105/1/8,5.95,6.12,5.95,6.11,0.03,1
2427,0105/1/11,6.18,6.32,6.18,6.23,0.12,1
2427,0105/1/11,6.18,6.32,6.18,6.23,0.12,1
2427,0105/1/12,6.29,6.35,6.04,6.04,-0.19,0
2427,0105/1/12,6.29,6.35,6.04,6.04,-0.19,0
2427,0105/1/13,6.1,6.17,6.06,6.1,0.06,1
2427,0105/1/13,6.1,6.17,6.06,6.1,0.06,1
2427,0105/1/14,5.97,6.05,5.97,6,-0.1,0
2427,0105/1/14,5.97,6.05,5.97,6,-0.1,0
2427,0105/1/15,6.02,6.02,5.9,5.93,-0.07,0
2427,0105/1/15,6.02,6.02,5.9,5.93,-0.07,0
2427,0105/1/18,5.8,6.09,5.8,6.03,0.1,1
2427,0105/1/18,5.8,6.09,5.8,6.03,0.1,1
2427,0105/1/19,6,6.09,6,6.05,0.02,1
2427,0105/1/19,6,6.09,6,6.05,0.02,1
2427,0105/1/20,6.05,6.1,5.9,5.9,-0.15,0
2427,0105/1/20,6.05,6.1,5.9,5.9,-0.15,0
2427,0105/1/21,5.9,5.95,5.88,5.88,-0.02,0
2427,0105/1/21,5.9,5.95,5.88,5.88,-0.02,0
2427,0105/1/22,5.92,6.02,5.91,5.93,0.05,1
2427,0105/1/22,5.92,6.02,5.91,5.93,0.05,1
2427,0105/1/25,5.95,6.05,5.93,5.98,0.05,1
2427,0105/1/25,5.95,6.05,5.93,5.98,0.05,1
2427,0105/1/26,6,6,5.9,5.95,-0.03,0
2427,0105/1/26,6,6,5.9,5.95,-0.03,0
2427,0105/1/27,6,6,5.91,5.92,-0.03,0
2427,0105/1/27,6,6,5.91,5.92,-0.03,0
2427,0105/1/28,5.9,6,5.9,6,0.08,1
2427,0105/1/28,5.9,6,5.9,6,0.08,1
2427,0105/1/29,5.99,6.1,5.97,6.1,0.1,1
2427,0105/1/29,5.99,6.1,5.97,6.1,0.1,1
2427,0105/1/30,6.22,6.23,6.15,6.18,0.08,1
2427,0105/1/30,6.22,6.23,6.15,6.18,0.08,1
2427,0105/2/15,5.83,6.08,5.83,5.91,-0.09,0
2427,0105/2/16,6.06,6.06,5.91,6.02,0.11,1
2427,0105/2/17,6,6.05,6,6.02,0,0
2427,0105/2/18,6.02,6.07,6,6.04,0.02,1
2427,0105/2/19,6.03,6.08,5.98,6.08,0.04,1
2427,0105/2/22,6.02,6.07,5.85,5.9,-0.18,0
2427,0105/2/23,5.95,6,5.95,5.98,0.08,1
2427,0105/2/24,5.95,6.02,5.95,6,0.02,1
2427,0105/2/25,6,6.08,5.98,6.07,0.07,1
2427,0105/2/26,6.07,6.09,6.07,6.09,0.02,1
2427,0105/3/4,6.18,6.26,6.18,6.26,0.09,1
2427,0105/3/7,6.3,6.43,6.3,6.39,0.13,1
2427,0105/3/8,6.47,6.47,6.28,6.33,-0.06,0
2427,0105/3/9,6.38,6.38,6.26,6.32,-0.01,0
2427,0105/3/10,6.35,6.37,6.3,6.36,0.04,1
2427,0105/3/11,6.33,6.6,6.29,6.54,0.18,1
2427,0105/3/14,6.56,6.58,6.42,6.45,-0.09,0
2427,0105/3/15,6.4,6.54,6.27,6.27,-0.18,0
2427,0105/3/16,6.28,6.35,6.24,6.3,0.03,1
2427,0105/3/17,6.39,6.43,6.28,6.3,0,0
2427,0105/3/18,6.3,6.33,6.25,6.29,-0.01,0
2427,0105/3/21,6.3,6.37,6.25,6.29,0,0
2427,0105/3/22,6.31,6.63,6.26,6.63,0.34,1
2427,0105/3/23,6.63,6.88,6.52,6.53,-0.1,0
2427,0105/3/24,6.46,6.52,6.41,6.5,-0.03,0
2427,0105/3/25,6.49,6.49,6.4,6.45,-0.05,0
2427,0105/3/28,6.41,6.45,6.31,6.4,-0.05,0
2427,0105/3/29,6.3,6.31,6.2,6.28,-0.12,0
2427,0105/3/30,6.23,6.34,6.23,6.34,0.06,1
2427,0105/3/31,6.38,6.38,6.2,6.31,-0.03,0
2427,0105/4/8,6.17,6.29,6.17,6.28,0.03,1
2427,0105/4/11,6.5,6.6,6.42,6.51,0.23,1
2427,0105/4/12,6.56,6.76,6.43,6.48,-0.03,0
2427,0105/4/13,6.55,6.55,6.4,6.41,-0.07,0
2427,0105/4/14,6.54,6.54,6.42,6.43,0.02,1
2427,0105/4/15,6.45,6.47,6.3,6.44,0.01,1
2427,0105/4/18,6.44,6.46,6.35,6.37,-0.07,0
2427,0105/4/19,6.38,6.47,6.38,6.42,0.05,1
2427,0105/4/20,6.41,6.46,6.25,6.27,-0.15,0
2427,0105/4/21,6.27,6.34,6.26,6.3,0.03,1
2427,0105/4/22,6.3,6.3,6.13,6.29,-0.01,0
2427,0105/4/25,6.25,6.28,6.17,6.23,-0.06,0
2427,0105/4/26,6.16,6.23,6.16,6.16,-0.07,0
2427,0105/4/27,6.16,6.2,6.1,6.16,0,0
2427,0105/4/28,6.13,6.18,6.1,6.12,-0.04,0
2427,0105/4/29,6.1,6.16,6.05,6.16,0.04,1
2427,0105/5/6,5.91,5.98,5.91,5.91,0.01,1
2427,0105/5/9,5.96,6.23,5.87,6.2,0.29,1
2427,0105/5/10,6.15,6.15,6.05,6.1,-0.1,0
2427,0105/5/11,6.11,6.12,6.06,6.06,-0.04,0
2427,0105/5/12,5.85,6.05,5.85,5.94,-0.12,0
2427,0105/5/13,5.97,6.16,5.86,5.93,-0.01,0
2427,0105/5/16,6,6,5.9,6,0.07,1
2427,0105/5/17,6,6.05,5.93,6.04,0.04,1
2427,0105/5/18,6.04,6.04,5.94,5.98,-0.06,0
2427,0105/5/19,6,6.02,5.91,6.02,0.04,1
2427,0105/5/20,6,6,5.85,5.93,-0.09,0
2427,0105/5/23,5.93,6.05,5.9,6.02,0.09,1
2427,0105/5/24,6.02,6.03,5.96,6.02,0,0
2427,0105/5/25,6.02,6.07,6.02,6.05,0.03,1
2427,0105/5/26,6.05,6.08,6.01,6.08,0.03,1
2427,0105/5/27,6.11,6.15,6.02,6.14,0.06,1
2427,0105/5/30,6.14,6.14,6.03,6.11,-0.03,0
2427,0105/5/31,6.01,6.14,6.01,6.05,-0.06,0
2427,0105/6/4,6.05,6.07,6,6.02,0.01,1
2427,0105/6/6,6.04,6.05,6,6.05,0.03,1
2427,0105/6/7,6.02,6.05,5.92,6.01,-0.04,0
2427,0105/6/8,6.01,6.18,6.01,6.06,0.05,1
2427,0105/6/13,6.06,6.13,6.06,6.07,0.01,1
2427,0105/6/14,6.07,6.18,6.05,6.18,0.11,1
2427,0105/6/15,6.18,6.25,6.15,6.18,0,0
2427,0105/6/16,6.18,6.25,6.09,6.12,-0.06,0
2427,0105/6/17,6.18,6.18,6.12,6.15,0.03,1
2427,0105/6/20,6.2,6.35,6.15,6.16,0.01,1
2427,0105/6/21,6.17,6.2,6.11,6.12,-0.04,0
2427,0105/6/22,6.14,6.15,6.09,6.11,-0.01,0
2427,0105/6/23,6.12,6.12,6.09,6.09,-0.02,0
2427,0105/6/24,6.1,6.1,5.93,6,-0.09,0
2427,0105/6/27,5.87,6.04,5.87,6.03,0.03,1
2427,0105/6/28,6.03,6.14,6.01,6.05,0.02,1
2427,0105/6/29,6.12,6.14,6.07,6.14,0.09,1
2427,0105/6/30,6.18,6.18,6.09,6.17,0.03,1
2427,0105/7/6,6.32,6.32,6.17,6.23,0.03,1
2427,0105/7/7,6.23,6.3,6.22,6.22,-0.01,0
2427,0105/7/11,6.25,6.31,6.19,6.22,0,0
2427,0105/7/12,6.25,6.84,6.2,6.84,0.62,1
2427,0105/7/13,7.19,7.39,6.95,7.06,0.22,1
2427,0105/7/14,7.06,7.76,7.01,7.43,0.37,1
2427,0105/7/15,7.2,7.4,7.04,7.08,-0.35,0
2427,0105/7/18,7.25,7.41,7.11,7.23,0.15,1
2427,0105/7/19,7.5,7.95,7.4,7.95,0.72,1
2427,0105/7/20,8.44,8.45,8,8.11,0.16,1
2427,0105/7/21,8.07,8.15,7.8,7.88,X0.00,1
2427,0105/7/22,7.99,7.99,7.6,7.63,-0.25,0
2427,0105/7/25,7.74,7.74,7.3,7.33,-0.3,0
2427,0105/7/26,7.4,7.75,7.36,7.62,0.29,1
2427,0105/7/27,7.58,7.95,7.51,7.51,-0.11,0
2427,0105/7/28,7.6,7.6,7.4,7.46,-0.05,0
2427,0105/7/29,7.5,7.69,7.44,7.51,0.05,1
2427,0105/8/4,7.46,7.52,7.4,7.41,-0.04,0
2427,0105/8/5,7.42,7.59,7.42,7.47,0.06,1
2427,0105/8/8,7.58,7.58,7.4,7.49,0.02,1
2427,0105/8/9,7.56,7.56,7.29,7.3,-0.19,0
2427,0105/8/10,7.3,7.36,7.17,7.17,-0.13,0
2427,0105/8/11,7.16,7.16,6.85,7,-0.17,0
2427,0105/8/12,7,7,6.8,6.8,-0.2,0
2427,0105/8/15,6.9,6.95,6.83,6.93,0.13,1
2427,0105/8/16,6.93,7.4,6.93,7.32,0.39,1
2427,0105/8/17,7.32,7.34,7.12,7.26,-0.06,0
2427,0105/8/18,7.26,7.4,7.26,7.27,0.01,1
2427,0105/8/19,7.34,7.39,7.19,7.24,-0.03,0
2427,0105/8/22,7.24,7.24,7.02,7.13,-0.11,0
2427,0105/8/23,7.13,7.24,7.1,7.16,0.03,1
2427,0105/8/24,7.22,7.43,7.14,7.4,0.24,1
2427,0105/8/25,7.58,7.58,7.3,7.42,0.02,1
2427,0105/8/26,7.34,7.5,7.31,7.5,0.08,1
2427,0105/8/29,7.51,7.66,7.42,7.49,-0.01,0
2427,0105/8/30,7.5,7.55,7.43,7.44,-0.05,0
2427,0105/8/31,7.44,7.5,7.4,7.45,0.01,1
2427,0105/9/6,7.2,7.26,7.18,7.2,-0.03,0
2427,0105/9/7,7.2,7.48,7.15,7.33,0.13,1
2427,0105/9/8,7.33,7.61,7.3,7.55,0.22,1
2427,0105/9/9,7.85,8.05,7.66,7.66,0.11,1
2427,0105/9/10,7.6,7.76,7.49,7.58,-0.08,0
2427,0105/9/12,7.7,7.7,7.53,7.53,-0.05,0
2427,0105/9/13,7.65,7.65,7.3,7.38,-0.15,0
2427,0105/9/14,7.35,7.4,7.26,7.3,-0.08,0
2427,0105/9/19,7.3,7.37,7.26,7.28,-0.02,0
2427,0105/9/20,7.28,7.3,7.25,7.28,0,0
2427,0105/9/21,7.28,7.41,7.28,7.35,0.07,1
2427,0105/9/22,7.37,7.44,7.34,7.35,0,0
2427,0105/9/23,7.36,7.4,7.32,7.32,-0.03,0
2427,0105/9/26,7.3,7.39,7.26,7.26,-0.06,0
2427,0105/9/29,7.38,7.38,7.25,7.3,0.04,1
2427,0105/9/30,7.3,7.54,7.23,7.39,0.09,1
2427,0105/10/6,7.28,7.3,7.22,7.28,-0.06,0
2427,0105/10/7,7.28,7.41,7.28,7.28,0,0
2427,0105/10/11,7.28,7.28,6.61,6.85,-0.43,0
2427,0105/10/12,6.79,6.9,6.79,6.88,0.03,1
2427,0105/10/13,6.88,6.97,6.79,6.87,-0.01,0
2427,0105/10/14,6.87,6.93,6.69,6.77,-0.1,0
2427,0105/10/17,6.83,6.83,6.7,6.72,-0.05,0
2427,0105/10/18,6.72,6.8,6.72,6.75,0.03,1
2427,0105/10/19,6.8,6.85,6.78,6.79,0.04,1
2427,0105/10/20,6.8,6.86,6.76,6.82,0.03,1
2427,0105/10/21,6.75,6.85,6.75,6.85,0.03,1
2427,0105/10/24,6.87,6.93,6.8,6.88,0.03,1
2427,0105/10/25,6.84,6.9,6.83,6.87,-0.01,0
2427,0105/10/26,6.87,6.93,6.86,6.86,-0.01,0
2427,0105/10/27,6.9,6.9,6.84,6.85,-0.01,0
2427,0105/10/28,6.92,6.92,6.84,6.84,-0.01,0
2427,0105/10/31,6.85,6.85,6.76,6.8,-0.04,0
2427,0105/11/4,6.73,6.73,6.66,6.7,-0.02,0
2427,0105/11/7,6.7,6.82,6.7,6.73,0.03,1
2427,0105/11/8,6.85,6.85,6.72,6.79,0.06,1
2427,0105/11/9,6.85,6.85,6.2,6.42,-0.37,0
2427,0105/11/10,6.32,6.75,6.32,6.69,0.27,1
2427,0105/11/11,6.68,6.79,6.6,6.69,0,0
2427,0105/11/14,6.75,6.9,6.65,6.8,0.11,1
2427,0105/11/15,6.82,6.82,6.71,6.77,-0.03,0
2427,0105/11/16,6.82,6.89,6.75,6.82,0.05,1
2427,0105/11/17,6.83,6.86,6.72,6.8,-0.02,0
2427,0105/11/18,6.85,6.85,6.8,6.84,0.04,1
2427,0105/11/21,6.85,6.85,6.8,6.8,-0.04,0
2427,0105/11/22,6.82,6.86,6.8,6.84,0.04,1
2427,0105/11/23,6.8,6.85,6.8,6.85,0.01,1
2427,0105/11/24,6.85,6.87,6.8,6.82,-0.03,0
2427,0105/11/25,6.82,7,6.81,6.95,0.13,1
2427,0105/11/28,7,7.25,7,7.16,0.21,1
2427,0105/11/29,7.25,7.25,7.1,7.1,-0.06,0
2427,0105/11/30,7.11,7.24,7.05,7.05,-0.05,0
2427,0105/12/6,7.17,7.19,7.11,7.11,0,0
2427,0105/12/7,7.06,7.13,7.05,7.05,-0.06,0
2427,0105/12/8,7.07,7.18,7.05,7.09,0.04,1
2427,0105/12/9,7.1,7.16,6.9,7,-0.09,0
2427,0105/12/12,7.08,7.08,6.91,6.92,-0.08,0
2427,0105/12/13,6.97,6.97,6.94,6.95,0.03,1
2427,0105/12/14,7.03,7.03,7,7.01,0.06,1
2427,0105/12/15,7.06,7.06,7,7.01,0,0
2427,0105/12/16,7.01,7.3,7.01,7.08,0.07,1
2427,0105/12/19,7.19,7.2,7,7.02,-0.06,0
2427,0105/12/20,7,7.1,7,7.04,0.02,1
2427,0105/12/21,7.07,7.1,7.06,7.07,0.03,1
2427,0105/12/22,7.08,7.22,7.07,7.12,0.05,1
2427,0105/12/23,7.12,7.2,7.11,7.15,0.03,1
2427,0105/12/26,7.22,7.29,7.12,7.14,-0.01,0
2427,0105/12/27,7.14,7.31,7.14,7.3,0.16,1
2427,0105/12/28,7.34,7.39,7.17,7.19,-0.11,0
2427,0105/12/29,7.19,7.23,7.14,7.16,-0.03,0
2427,0105/12/30,7.18,7.19,7.1,7.15,-0.01,0
2427,0106/1/6,7.16,7.25,7.15,7.21,0.05,1
2427,0106/1/9,7.21,7.41,7.17,7.32,0.11,1
2427,0106/1/10,7.54,7.99,7.54,7.9,0.58,1
2427,0106/1/11,7.9,7.96,7.77,7.78,-0.12,0
2427,0106/1/12,7.89,7.89,7.67,7.68,-0.1,0
2427,0106/1/13,7.69,8.34,7.69,8.23,0.55,1
2427,0106/1/16,8.33,8.95,8.27,8.84,0.61,1
2427,0106/1/17,8.78,8.79,8.5,8.53,-0.31,0
2427,0106/1/18,8.55,8.9,8.55,8.61,0.08,1
2427,0106/1/19,8.73,8.73,8.17,8.3,-0.31,0
2427,0106/1/20,8.31,8.34,8.21,8.25,-0.05,0
2427,0106/1/23,8.3,8.45,8.17,8.26,0.01,1
2427,0106/1/24,8.27,8.37,8.11,8.11,-0.15,0
2453,0103/1/7,17.15,18.2,17.15,18.2,1,1
2453,0103/1/8,19,19.4,18.75,18.95,0.75,1
2453,0103/1/9,19.25,19.3,18.3,18.5,-0.45,0
2453,0103/1/10,18.35,19.05,18.35,18.9,0.4,1
2453,0103/1/13,18.85,18.9,18.1,18.2,-0.7,0
2453,0103/1/14,17.9,18.2,17.65,17.7,-0.5,0
2453,0103/1/15,18,18.35,17.8,18.05,0.35,1
2453,0103/1/16,18.2,18.25,17.95,18.2,0.15,1
2453,0103/1/17,18.2,18.2,17.85,17.95,-0.25,0
2453,0103/1/20,17.75,18,17.7,18,0.05,1
2453,0103/1/21,18.05,18.15,17.75,17.85,-0.15,0
2453,0103/1/22,17.85,18.1,17.8,17.8,-0.05,0
2453,0103/1/23,17.85,18,17.6,17.6,-0.2,0
2453,0103/1/24,17.3,17.7,16.55,16.55,-1.05,0
2453,0103/1/27,16.25,16.35,15.95,16.2,-0.35,0
2453,0103/2/10,16.9,17.1,16.65,16.65,-0.25,0
2453,0103/2/11,16.65,16.8,16.6,16.7,0.05,1
2453,0103/2/12,16.85,16.9,16.65,16.7,0,0
2453,0103/2/13,16.7,16.75,16.45,16.6,-0.1,0
2453,0103/2/14,16.6,16.8,16.45,16.6,0,0
2453,0103/2/17,16.65,16.85,16.4,16.5,-0.1,0
2453,0103/2/18,16.5,17.3,16.5,16.85,0.35,1
2453,0103/2/19,17.1,17.1,16.7,16.85,0,0
2453,0103/2/20,16.9,16.9,16.6,16.65,-0.2,0
2453,0103/2/21,16.8,17.15,16.8,17,0.35,1
2453,0103/2/24,17.3,18.05,17.2,17.5,0.5,1
2453,0103/2/25,17.9,18.1,17.55,17.85,0.35,1
2453,0103/2/26,17.95,18,17.65,17.75,-0.1,0
2453,0103/2/27,17.9,18.3,17.85,17.9,0.15,1
2453,0103/3/6,17.85,18.25,17.85,18.05,0.2,1
2453,0103/3/7,18.2,19.1,18.1,18.5,0.45,1
2453,0103/3/10,18.5,19.75,18.35,19.3,0.8,1
2453,0103/3/11,19.5,19.85,18.9,19.8,0.5,1
2453,0103/3/12,19.7,19.75,18.45,18.5,-1.3,0
2453,0103/3/13,18.5,19.15,18.5,19,0.5,1
2453,0103/3/14,18.85,19.5,18.8,18.9,-0.1,0
2453,0103/3/17,19.4,19.4,19.05,19.2,0.3,1
2453,0103/3/18,19.35,19.55,18.8,19.3,0.1,1
2453,0103/3/19,19.3,19.5,18.75,18.75,-0.55,0
2453,0103/3/20,18.45,18.65,18,18.1,-0.65,0
2453,0103/3/21,18.2,18.45,17.7,17.7,-0.4,0
2453,0103/3/24,17.5,17.7,16.7,17.7,0,0
2453,0103/3/25,17.7,18.6,17.7,18.45,0.75,1
2453,0103/3/26,18.65,18.65,18.35,18.4,-0.05,0
2453,0103/3/27,18.7,19.2,18.7,18.8,0.4,1
2453,0103/3/28,18.9,19.05,18.5,18.5,-0.3,0
2453,0103/3/31,18.7,18.8,18.3,18.5,0,0
2453,0103/4/7,18.1,18.15,17.9,17.9,-0.35,0
2453,0103/4/8,17.9,18.4,17.9,18.15,0.25,1
2453,0103/4/9,18.25,18.35,17.8,18,-0.15,0
2453,0103/4/10,18,18.4,17.8,18.25,0.25,1
2453,0103/4/11,17.9,17.95,17.15,17.35,-0.9,0
2453,0103/4/14,17.35,17.35,16.8,16.95,-0.4,0
2453,0103/4/15,17.1,17.65,17.1,17.5,0.55,1
2453,0103/4/16,17.5,17.8,17.2,17.6,0.1,1
2453,0103/4/17,17.6,17.65,17.15,17.3,-0.3,0
2453,0103/4/18,17.4,17.4,17,17.2,-0.1,0
2453,0103/4/21,17.2,17.2,16.85,17.1,-0.1,0
2453,0103/4/22,17.1,17.1,16.8,16.9,-0.2,0
2453,0103/4/23,17.1,17.1,16.6,16.6,-0.3,0
2453,0103/4/24,16.6,16.85,16.3,16.3,-0.3,0
2453,0103/4/25,16.4,16.4,15.5,15.75,-0.55,0
2453,0103/4/28,15.6,16.2,15.6,15.7,-0.05,0
2453,0103/4/29,15.7,15.85,15.6,15.7,0,0
2453,0103/4/30,15.85,15.85,15.5,15.55,-0.15,0
2453,0103/5/7,16.05,16.05,15.9,15.95,-0.1,0
2453,0103/5/8,15.9,16.2,15.9,16.05,0.1,1
2453,0103/5/9,16.05,16.1,15.6,15.6,-0.45,0
2453,0103/5/12,15.7,15.8,15.6,15.7,0.1,1
2453,0103/5/13,15.9,15.9,15.6,15.6,-0.1,0
2453,0103/5/14,15.65,15.8,15.15,15.6,0,0
2453,0103/5/15,15.7,15.7,15.55,15.65,0.05,1
2453,0103/5/16,15.65,15.7,15.5,15.6,-0.05,0
2453,0103/5/19,15.6,15.8,15.5,15.7,0.1,1
2453,0103/5/20,15.7,15.8,15.7,15.8,0.1,1
2453,0103/5/21,16,16,15.75,15.75,-0.05,0
2453,0103/5/22,15.75,15.9,15.7,15.9,0.15,1
2453,0103/5/23,16.1,16.1,15.8,15.9,0,0
2453,0103/5/26,15.9,16.2,15.8,16.2,0.3,1
2453,0103/5/27,16.3,16.45,16.25,16.3,0.1,1
2453,0103/5/28,16.3,16.45,16.25,16.3,0,0
2453,0103/5/29,16.3,16.3,16.05,16.2,-0.1,0
2453,0103/5/30,16.2,16.2,16.05,16.1,-0.1,0
2453,0103/6/6,16.9,16.9,16.4,16.4,-0.4,0
2453,0103/6/9,16.4,16.5,16.25,16.35,-0.05,0
2453,0103/6/10,16.2,16.45,16.15,16.35,0,0
2453,0103/6/11,16.6,16.65,16.35,16.35,0,0
2453,0103/6/12,16.35,16.5,16.2,16.3,-0.05,0
2453,0103/6/13,16.4,16.4,16.2,16.3,0,0
2453,0103/6/16,16.3,16.55,16.2,16.5,0.2,1
2453,0103/6/17,16.5,16.8,16.45,16.45,-0.05,0
2453,0103/6/18,16.45,16.55,16.25,16.5,0.05,1
2453,0103/6/19,16.5,16.65,16.35,16.35,-0.15,0
2453,0103/6/20,16.35,16.4,16.1,16.2,-0.15,0
2453,0103/6/23,16.25,16.25,15.75,15.9,-0.3,0
2453,0103/6/24,15.9,16.1,15.9,15.9,0,0
2453,0103/6/25,15.9,15.9,15.6,15.7,-0.2,0
2453,0103/6/26,15.75,16.1,15.65,16.05,0.35,1
2453,0103/6/27,16.2,17.15,16.2,16.35,0.3,1
2453,0103/6/30,16.3,16.6,16.1,16.5,0.15,1
2453,0103/7/4,16.4,16.5,16.25,16.4,0.15,1
2453,0103/7/7,16.4,16.65,16.3,16.35,-0.05,0
2453,0103/7/8,16.4,16.5,16.2,16.3,-0.05,0
2453,0103/7/9,16.3,16.3,16.2,16.3,0,0
2453,0103/7/10,16.3,16.3,15.9,15.9,-0.4,0
2453,0103/7/11,15.6,15.85,15.4,15.4,-0.5,0
2453,0103/7/14,15.4,15.4,15.1,15.2,-0.2,0
2453,0103/7/15,15.05,15.4,15.05,15.1,-0.1,0
2453,0103/7/16,15.1,15.4,15.1,15.2,0.1,1
2453,0103/7/17,14.8,15,14.7,14.8,X0.00,1
2453,0103/7/18,14.75,15.05,14.75,14.8,0,0
2453,0103/7/21,15.2,15.2,14.8,14.8,0,0
2453,0103/7/22,14.9,15,14.85,14.85,0.05,1
2453,0103/7/24,14.9,15,14.85,14.85,0,0
2453,0103/7/25,14.85,14.95,14.7,14.9,0.05,1
2453,0103/7/28,14.9,14.9,14.7,14.8,-0.1,0
2453,0103/7/29,14.8,14.95,14.55,14.65,-0.15,0
2453,0103/7/30,14.65,14.85,14.65,14.7,0.05,1
2453,0103/7/31,14.7,14.85,14.5,14.8,0.1,1
2453,0103/8/6,14.55,14.55,13.9,14,-0.6,0
2453,0103/8/7,14,14.1,13.7,13.75,-0.25,0
2453,0103/8/8,13.75,13.75,13.35,13.75,0,0
2453,0103/8/11,13.7,13.95,13.5,13.9,0.15,1
2453,0103/8/12,13.9,13.9,13.7,13.7,-0.2,0
2453,0103/8/13,13.7,14.1,13.7,14.1,0.4,1
2453,0103/8/14,14.5,14.7,14.35,14.55,0.45,1
2453,0103/8/15,14.55,15,14.55,14.7,0.15,1
2453,0103/8/18,14.7,14.85,14.3,14.6,-0.1,0
2453,0103/8/19,14.75,14.75,14.5,14.65,0.05,1
2453,0103/8/20,14.65,14.7,14.55,14.7,0.05,1
2453,0103/8/21,14.7,14.7,14.35,14.4,-0.3,0
2453,0103/8/22,14.45,14.65,14.35,14.55,0.15,1
2453,0103/8/25,14.55,14.7,14.55,14.55,0,0
2453,0103/8/26,14.7,14.8,14.6,14.6,0.05,1
2453,0103/8/27,14.65,14.75,14.6,14.65,0.05,1
2453,0103/8/28,14.6,14.65,14.5,14.65,0,0
2453,0103/8/29,14.6,14.75,14.6,14.7,0.05,1
2453,0103/9/4,15.4,15.55,15.1,15.35,-0.2,0
2453,0103/9/5,15.5,15.5,15.15,15.2,-0.15,0
2453,0103/9/9,15.2,15.5,15.15,15.15,-0.05,0
2453,0103/9/10,15.25,15.65,15.25,15.6,0.45,1
2453,0103/9/11,15.8,16.35,15.6,16.05,0.45,1
2453,0103/9/12,16.15,16.15,15.7,15.85,-0.2,0
2453,0103/9/15,15.85,16.35,15.65,16.25,0.4,1
2453,0103/9/16,16.25,16.3,15.8,15.85,-0.4,0
2453,0103/9/17,15.95,16.1,15.75,15.85,0,0
2453,0103/9/18,15.9,16.1,15.9,16.05,0.2,1
2453,0103/9/19,16.1,16.65,16.1,16.5,0.45,1
2453,0103/9/22,16.4,16.4,16.1,16.1,-0.4,0
2453,0103/9/23,16.1,16.2,15.75,15.75,-0.35,0
2453,0103/9/24,15.75,15.95,15.7,15.85,0.1,1
2453,0103/9/25,16,16,15.3,15.35,-0.5,0
2453,0103/9/26,15.15,15.15,14.8,15.05,-0.3,0
2453,0103/9/29,15.25,15.3,14.9,15,-0.05,0
2453,0103/9/30,15,15.25,15,15.15,0.15,1
2453,0103/10/6,15.5,16.1,15.45,15.95,0.5,1
2453,0103/10/7,15.95,16.05,15.75,15.95,0,0
2453,0103/10/8,15.95,15.95,15.65,15.75,-0.2,0
2453,0103/10/9,15.75,15.9,15.35,15.7,-0.05,0
2453,0103/10/13,14.8,15.25,14.7,15.2,-0.5,0
2453,0103/10/14,15,15.15,14.75,15,-0.2,0
2453,0103/10/15,15,15.15,14.65,14.9,-0.1,0
2453,0103/10/16,14.85,14.9,14.3,14.9,0,0
2453,0103/10/17,14.9,15,14.55,14.8,-0.1,0
2453,0103/10/20,15.1,15.2,14.75,14.85,0.05,1
2453,0103/10/21,14.85,14.9,14.8,14.85,0,0
2453,0103/10/22,14.9,15,14.75,14.75,-0.1,0
2453,0103/10/23,14.6,14.7,14.45,14.5,-0.25,0
2453,0103/10/24,14.5,14.5,13.85,13.9,-0.6,0
2453,0103/10/27,13.9,13.95,13.3,13.4,-0.5,0
2453,0103/10/28,13.4,13.75,13.4,13.7,0.3,1
2453,0103/10/29,13.85,14.1,13.8,14.05,0.35,1
2453,0103/10/30,14.1,14.1,13.8,13.9,-0.15,0
2453,0103/10/31,14,14.2,14,14.15,0.25,1
2453,0103/11/6,14.1,14.1,13.8,13.8,-0.3,0
2453,0103/11/7,13.8,14.05,13.8,14.05,0.25,1
2453,0103/11/10,14.1,14.1,13.9,14,-0.05,0
2453,0103/11/11,13.85,13.9,13.7,13.75,-0.25,0
2453,0103/11/12,13.9,14.1,13.75,13.95,0.2,1
2453,0103/11/13,13.9,13.9,13.8,13.8,-0.15,0
2453,0103/11/14,13.8,13.8,13.5,13.65,-0.15,0
2453,0103/11/17,13.55,13.6,13.5,13.5,-0.15,0
2453,0103/11/18,13.5,13.55,13.2,13.2,-0.3,0
2453,0103/11/19,13.2,13.5,13.05,13.45,0.25,1
2453,0103/11/20,13.55,13.55,13.3,13.4,-0.05,0
2453,0103/11/21,13.45,13.45,13.35,13.4,0,0
2453,0103/11/24,13.4,13.4,13.25,13.3,-0.1,0
2453,0103/11/25,13.25,13.4,13.15,13.4,0.1,1
2453,0103/11/26,13.35,13.45,13.25,13.4,0,0
2453,0103/11/27,13.3,13.4,13.3,13.35,-0.05,0
2453,0103/11/28,13.35,13.35,13.2,13.25,-0.1,0
2453,0103/12/4,13.4,13.4,13.15,13.2,0.05,1
2453,0103/12/5,13.2,13.5,13.2,13.4,0.2,1
